structure,in_legacy,split,legacy_test_split
5iie_H0-L0,True,train,False
5iie_A0-B0,True,train,False
5t5f_H0-L0,True,train,False
7sa6_H0-L0,False,train,False
7sbz_A0-B0,False,train,False
7sbz_H0-L0,False,train,False
5t5n_G0-F0,True,train,False
5t5n_I0-H0,True,train,False
5t5n_K0-J0,True,train,False
5t5n_M0-L0,True,train,False
5t5n_O0-N0,True,train,False
4rdq_G0-F0,True,train,False
4rdq_I0-H0,True,train,False
4rdq_K0-J0,True,train,False
4rdq_M0-L0,True,train,False
4rdq_O0-N0,True,train,False
5t6p_B0-A0,True,train,False
5t6p_D0-C0,True,train,False
5t78_D0-C0,False,train,False
5t78_B0-A0,False,train,False
5tbd_E0-F0,True,train,False
5tbd_A0-B0,True,train,False
5tbd_D0-G0,True,train,False
5tbd_J0-K0,True,train,False
6x5e_B0-A0,True,train,False
6x5e_H0-L0,True,train,False
8f0l_A0-B0,False,train,False
8f0l_H0-L0,False,train,False
4imk_A0-D0,True,train,False
4imk_B0-C0,True,train,False
4iml_H0-L0,True,train,False
4iml_A0-B0,True,train,False
4y5x_A0-B0,True,train,False
4y5x_D0-E0,True,train,False
4y5x_G0-H0,True,train,False
4y5x_J0-K0,True,train,False
4y5y_D0-E0,True,train,False
4y5y_A0-B0,True,train,False
4ydi_H0-L0,True,train,False
4ydj_A0-B0,True,train,False
4ydj_H0-L0,True,train,False
4ydk_H0-L0,True,valid,False
4ydl_B0-C0,True,train,False
4ydl_H0-L0,True,train,False
4ye4_H0-L0,True,train,False
4yfl_H0-L0,True,train,False
4ygv_A0-B0,True,train,False
4ygv_F0-L0,True,train,False
4yhi_A0-B0,True,train,False
4yhi_H0-L0,True,train,False
4yhk_H0-L0,True,train,False
4yhl_H0-L0,True,train,False
4yhm_H0-L0,True,train,False
4yhn_A0-B0,True,train,False
4yhn_F0-L0,True,train,False
4yho_H0-L0,True,train,False
4yhp_A0-B0,True,train,False
4yhp_C0-D0,True,train,False
4yhp_E0-F0,True,train,False
4yhp_H0-L0,True,train,False
4yhy_B0-C0,True,train,False
4yhy_H0-L0,True,train,False
4yhz_H0-L0,True,train,False
4yk4_C0-B0,False,train,False
4yk4_Z0-Y0,False,train,False
4ypg_H0-L0,True,train,False
4ypg_B0-A0,True,train,False
4yqx_N0-O0,True,train,False
4yqx_H0-L0,True,train,False
4yue_H0-L0,True,train,False
4ywg_I0-M0,True,train,False
4ywg_H0-L0,True,train,False
3r1g_H0-L0,True,train,False
3ra7_I0-M0,True,train,False
3ra7_H0-L0,True,train,False
3rhw_F0-N0,True,train,False
3rhw_I0-O0,True,train,False
3rhw_G0-K0,True,train,False
3rhw_H0-L0,True,train,False
3rhw_J0-M0,True,train,False
3ri5_G0-K0,True,train,False
3ri5_H0-L0,True,train,False
3ri5_F0-N0,True,train,False
3ri5_I0-O0,True,train,False
3ri5_J0-M0,True,train,False
3rif_F0-N0,True,train,False
3rif_G0-K0,True,train,False
3rif_H0-L0,True,train,False
3rif_I0-O0,True,train,False
3rif_J0-M0,True,train,False
4tnw_V0-Z0,True,train,False
4tnw_Y0-g0,True,train,False
4tnw_J0-M0,True,train,False
4tnw_F0-N0,True,train,False
4tnw_G0-K0,True,train,False
4tnw_H0-L0,True,train,False
4tnw_I0-O0,True,train,False
4tnw_U0-h0,True,train,False
4tnw_W0-f0,True,train,False
4tnw_X0-i0,True,train,False
3rpi_H0-L0,True,train,False
3rpi_A0-B0,True,train,False
4gw4_A0-B0,True,train,False
4gw4_H0-L0,True,train,False
3s35_H0-L0,True,train,False
3s96_A0-B0,True,train,False
3s96_C0-D0,True,train,False
4dcq_B0-A0,True,train,False
3sdy_H0-L0,True,train,False
3se8_H0-L0,True,train,False
6v8z_C0-F0,True,train,False
6v8z_I0-L0,True,train,False
6v8z_O0-R0,True,train,False
5jxa_H0-L0,True,train,False
6mpg_q0-r0,True,train,False
6mpg_80-70,True,train,False
6mpg_Q0-R0,True,train,False
6ot1_S0-T0,True,train,False
6ot1_q0-r0,True,train,False
6ot1_J0-K0,True,train,False
3se9_H0-L0,True,train,False
4i3r_H0-L0,True,train,False
4i3s_H0-L0,True,train,False
7rsn_H0-L0,False,train,False
7rsn_E0-J0,False,train,False
7rsn_F0-K0,False,train,False
3sgd_H0-L0,True,train,False
3sgd_J0-I0,True,train,False
3sge_H0-L0,True,train,False
3sge_J0-I0,True,train,False
3skj_I0-M0,True,train,False
3skj_H0-L0,True,train,False
3so3_C0-B0,True,train,False
3sob_H0-L0,True,train,False
8ffe_H0-L0,False,train,False
3sqo_H0-L0,True,train,False
4lex_H0-L0,True,train,False
8dgv_H0-L0,False,train,False
8dtr_E0-F0,False,train,False
8dtr_A0-B0,False,train,False
4fqc_H0-L0,True,train,False
4fq1_H0-L0,True,train,False
4jy4_B0-A0,True,train,False
4m1c_C0-D0,True,train,False
4m1c_E0-F0,True,train,False
4iof_C0-D0,True,train,False
4iof_E0-F0,True,train,False
5cjo_H0-L0,True,train,False
4m5y_H0-L0,True,valid,False
4m5y_I0-M0,True,unassigned,False
4m5z_H0-L0,True,unassigned,False
7x25_H0-K0,False,train,False
7x25_A0-C0,False,train,False
7x25_E0-F0,False,train,False
7x28_C0-D0,False,train,False
7x28_H0-K0,False,train,False
7x29_H0-K0,False,train,False
7x29_F0-G0,False,train,False
7x2a_H0-K0,False,train,False
7x2i_H0-L0,False,train,False
7x2o_H0-L0,False,train,False
7x37_H0-L0,False,train,False
7x2h_A0-B0,False,train,False
7x2h_C0-D0,False,train,False
8h08_N0-O0,False,train,False
8h08_I0-K0,False,train,False
8h08_Q0-R0,False,train,False
8h07_N0-O0,False,train,False
8h07_I0-K0,False,train,False
8h07_Q0-R0,False,train,False
7x2k_H0-L0,False,train,False
7e8m_H0-L0,False,train,False
7cdi_H0-L0,True,train,False
7xnf_H0-L0,False,train,False
7x2w_H0-L0,False,train,False
7x3c_H0-L0,False,train,False
7x40_H0-L0,False,train,False
7x49_H0-L0,False,train,False
7x4m_H0-L0,False,train,False
7x3d_H0-L0,False,train,False
7x3e_H0-L0,False,train,False
7x3y_H0-L0,False,train,False
4wht_A0-B0,True,train,False
4wht_C0-D0,True,train,False
4wht_G0-H0,True,train,False
4wht_I0-J0,True,train,False
4wht_K0-L0,True,train,False
4wht_M0-N0,True,train,False
4wht_Q0-R0,True,train,False
4wht_S0-T0,True,train,False
4wht_X0-Y0,True,train,False
4wht_E0-F0,True,train,False
4wht_O0-P0,True,train,False
4wht_U0-V0,True,train,False
4why_G0-H0,True,train,False
4why_I0-J0,True,train,False
4why_M0-N0,True,train,False
4why_K0-L0,True,train,False
4wuk_H0-L0,True,train,False
5ugy_J0-N0,True,train,False
5ugy_H0-L0,True,train,False
5ugy_I0-M0,True,train,False
4wuu_E0-D0,True,train,False
4x80_H0-L0,True,train,False
4x8j_A0-B0,False,train,False
4x8j_H0-L0,False,train,False
4xak_H0-L0,True,train,False
4xak_D0-E0,True,train,False
6h3u_I0-M0,True,train,False
6h3u_H0-L0,True,train,False
7kmg_A0-B0,False,valid,False
7kmg_D0-E0,False,unassigned,False
7l3n_D0-E0,True,unassigned,False
7lkb_H0-L0,False,valid,False
7lkb_B0-C0,False,unassigned,False
7rcs_H0-L0,False,train,False
7rcs_A0-B0,False,train,False
7ufn_B0-C0,False,train,False
7ufn_A0-D0,False,train,False
7rd9_H0-L0,False,train,False
7ufo_H0-L0,False,train,False
8dgx_A0-B0,False,train,False
8dgx_H0-L0,False,train,False
1f3d_K0-J0,True,train,False
1f3d_H0-L0,True,train,False
1nlb_H0-L0,True,train,False
1mhh_B0-A0,False,train,False
1mhh_D0-C0,False,train,False
1xcq_B0-A0,False,train,False
1xcq_F0-E0,False,train,False
1xcq_D0-C0,False,train,False
1xcq_H0-G0,False,train,False
1xct_B0-A0,False,train,False
1xct_D0-C0,False,train,False
1xf5_B0-A0,False,train,False
1xf5_D0-C0,False,train,False
1n64_H0-L0,False,train,False
1ymh_B0-A0,False,train,False
1ymh_D0-C0,False,train,False
1nld_H0-L0,True,train,False
5ezi_H0-L0,True,train,False
5ezj_A0-B0,True,train,False
5ezl_A0-B0,True,train,False
5ezl_H0-L0,True,train,False
6ugs_H0-L0,True,train,False
6ugs_A0-B0,True,train,False
6ugt_H0-L0,True,train,False
6ugt_A0-B0,True,train,False
6ugu_H0-L0,True,train,False
6ugu_A0-B0,True,train,False
6ugv_H0-L0,True,train,False
6ugv_A0-B0,True,train,False
5vh3_H0-L0,True,train,False
5vh3_A0-B0,True,train,False
5vh4_A0-B0,True,train,False
5vh4_H0-L0,True,train,False
4g3y_H0-L0,True,train,False
6uig_B0-C0,True,train,False
6uig_H0-L0,True,train,False
6uj9_H0-L0,True,train,False
7kgu_B0-A0,True,train,False
7kgu_D0-C0,True,train,False
7kgu_F0-E0,True,train,False
7kgu_H0-L0,True,train,False
6ukj_H0-L0,True,train,False
6ule_C0-D0,True,train,False
6ule_A0-B0,True,train,False
6ulf_A0-B0,True,train,False
6o24_A0-B0,True,train,False
6vln_H0-L0,True,train,False
6cbp_A0-A1,True,train,False
5tqa_H0-L0,True,train,False
5tqa_A0-B0,True,train,False
7ue9_H0-L0,True,test,True
4hha_B0-A0,True,train,False
4hh9_B0-A0,True,train,False
4hh9_D0-C0,True,train,False
8el2_H0-L0,False,train,False
8el2_I0-K0,False,train,False
8ezk_I0-I1,False,train,False
8ezk_H0-H1,False,train,False
8fzo_A0-B0,False,train,False
7kpj_A0-B0,False,train,False
7kpj_C0-D0,False,train,False
8g2o_H0-L0,False,valid,False
8gbx_H0-L0,False,train,False
8gto_H0-L0,False,train,False
8gto_I0-M0,False,train,False
8gto_J0-N0,False,train,False
8h3b_A0-A1,False,train,False
8h3b_B0-B1,False,train,False
8h3c_A0-A1,False,train,False
8h3c_B0-B1,False,train,False
8h3c_C0-C1,False,train,False
8h3c_D0-D1,False,train,False
8h3c_E0-E1,False,train,False
7ycn_K0-L0,False,train,False
7ycn_E0-F0,False,train,False
7ycn_C0-D0,False,train,False
7ycn_H0-I0,False,train,False
8hn6_C0-D0,False,valid,False
8hn6_A0-B0,False,unassigned,False
8j1q_B0-A0,False,train,False
8j26_B0-A0,False,train,False
7zjl_h0-g0,False,train,False
7zjl_j0-i0,False,train,False
7zjl_l0-k0,False,train,False
8jbj_C0-D0,False,train,False
8jbj_A0-B0,False,train,False
5u0u_G0-G1,True,train,False
5u0u_A0-A1,True,train,False
5u0u_C0-C1,True,train,False
5u0u_E0-E1,True,train,False
8tfr_A0-B0,False,train,False
8tfp_B0-A0,False,train,False
8tfp_H0-L0,False,train,False
8tfq_B0-A0,False,train,False
8tfq_H0-L0,False,train,False
8tp5_E0-F0,False,train,False
8tp5_H0-L0,False,train,False
8tp5_J0-K0,False,train,False
8tp4_H0-L0,False,train,False
8tp6_F0-G0,False,train,False
8tp6_H0-L0,False,train,False
8tp6_C0-D0,False,train,False
8tp9_D0-F0,False,train,False
8tp9_E0-G0,False,train,False
8tp9_H0-L0,False,train,False
8tpa_H0-L0,False,train,False
8tpa_D0-E0,False,train,False
8tpa_I0-J0,False,train,False
1mfb_H0-L0,True,train,False
1mfa_H0-L0,True,train,False
1mfc_H0-L0,True,train,False
1mfd_H0-L0,True,train,False
1mfe_H0-L0,False,train,False
1mh5_H0-L0,True,train,False
1mh5_B0-A0,True,train,False
1mj7_H0-L0,True,train,False
1mie_H0-L0,True,train,False
1mj8_H0-L0,True,train,False
1mjj_B0-A0,True,train,False
1mjj_H0-L0,True,train,False
1mju_H0-L0,True,train,False
5gs3_A0-H1,False,train,False
5gs3_H0-A1,False,train,False
5vzr_H0-L0,True,train,False
5vzr_A0-B0,True,train,False
6nou_A0-A1,True,unassigned,False
6nov_A0-B0,True,valid,False
6nov_C0-D0,True,unassigned,False
6nyq_H0-L0,True,train,False
6mtp_A0-B0,True,valid,False
6mtp_H0-L0,True,unassigned,False
6mtr_H0-L0,True,train,False
6mts_H0-L0,True,train,False
6mtt_H0-L0,True,train,False
6mvl_H0-L0,True,train,False
6mxr_H0-L0,False,train,False
6mxr_A0-B0,False,train,False
6mxs_H0-L0,True,test,False
6mxs_A0-B0,True,unassigned,False
6my4_H0-L0,True,train,False
6my4_A0-B0,True,train,False
6my5_H0-L0,True,train,False
6my5_A0-B0,True,train,False
6wik_D0-C0,True,train,False
8dl7_D0-C0,False,train,False
8dl6_D0-C0,False,train,False
8dl8_D0-C0,False,train,False
6vyh_D0-C0,True,train,False
7u2d_H0-L0,False,train,False
8d54_A0-B0,False,train,False
5e94_D0-C0,True,train,False
5e94_B0-A0,True,train,False
6b5p_H0-L0,True,unassigned,False
6b5r_H0-L0,True,valid,False
6b5s_H0-L0,True,unassigned,False
6b5t_H0-L0,True,unassigned,False
6b6z_B0-A0,True,train,False
6b6z_D0-C0,True,train,False
5vz1_B0-A0,True,train,False
5vz1_D0-C0,True,train,False
6b9j_A0-B0,True,train,False
6b9j_H0-L0,True,train,False
6ba5_B0-A0,True,train,False
6ba5_D0-C0,True,train,False
6ba5_F0-E0,True,train,False
6ba5_H0-G0,True,train,False
6ban_B0-A0,True,train,False
6ban_F0-E0,True,train,False
6ban_H0-G0,True,train,False
6ban_D0-C0,True,train,False
6bb4_H0-L0,True,train,False
6bb4_I0-M0,True,train,False
6bb4_J0-N0,True,train,False
6bf4_B0-C0,True,train,False
6bf4_H0-L0,True,train,False
6bfq_C0-D0,True,train,False
6bfq_H0-L0,True,train,False
6bfq_A0-B0,True,train,False
6bfq_E0-F0,True,train,False
6bfs_H0-L0,True,train,False
6bpa_E0-F0,True,train,False
6bpa_B0-C0,True,train,False
6bpe_B0-C0,True,train,False
6bpe_E0-F0,True,train,False
6bpe_H0-I0,True,train,False
6bqb_H0-L0,True,train,False
8bg1_A0-B0,False,train,False
8bg1_D0-E0,False,train,False
8bg1_G0-H0,False,train,False
8bg1_J0-K0,False,train,False
8dzh_E0-D0,False,train,False
8dzh_H0-L0,False,train,False
8dzh_I0-J0,False,train,False
8dzi_H0-L0,False,train,False
8dzi_B0-D0,False,train,False
8dzi_G0-F0,False,train,False
8ekh_H0-L0,False,train,False
4hk0_A0-B0,True,unassigned,False
4hk0_C0-D0,True,unassigned,False
4hk3_J0-N0,True,train,False
8ek6_H0-L0,False,test,False
8eoo_H0-L0,False,train,False
8eoo_E0-J0,False,train,False
8eqc_H0-L0,False,valid,False
8eqc_B0-A0,False,unassigned,False
8e6j_H0-L0,False,unassigned,False
8e6j_E0-I0,False,unassigned,False
8e6j_F0-J0,False,unassigned,False
8e6j_G0-K0,False,unassigned,False
8euq_I0-H0,False,train,False
8euq_C0-D0,False,train,False
8ez3_H0-L0,False,train,False
8ezm_H0-H1,False,valid,False
8f0h_B0-D0,False,train,False
8f0h_H0-L0,False,train,False
8e1g_H0-L0,False,train,False
8e1g_V0-T0,False,train,False
4yjz_L1-L0,True,train,False
4z5r_K0-J0,True,train,False
4z5r_M0-L0,True,train,False
4z5r_W0-V0,True,train,False
4z5r_Q0-P0,True,train,False
4z5r_S0-R0,True,train,False
4z5r_U0-T0,True,train,False
4z5r_Z0-Y0,True,train,False
4z5r_B0-A0,True,train,False
5vqm_D0-C0,True,train,False
5vqm_H0-L0,True,train,False
5vyf_B0-A0,True,train,False
5vyf_H0-L0,True,train,False
5vzx_H0-L0,True,train,False
5vzx_E0-I0,True,train,False
5vzy_H0-L0,True,train,False
5w05_H0-L0,True,train,False
5w06_H0-L0,True,train,False
4m7k_H0-L0,True,train,False
4m7l_H0-L0,True,train,False
5w0d_B0-C0,True,train,False
5w0k_H0-L0,True,train,False
5w0k_E0-F0,True,train,False
5w1g_H0-L0,True,valid,False
5x2o_H0-L0,True,train,False
5x2o_J0-K0,True,train,False
5x2p_H0-L0,True,train,False
5x2p_J0-K0,True,train,False
5x2q_H0-L0,True,train,False
5x2q_J0-K0,True,train,False
5x2m_H0-L0,True,train,False
5x2m_J0-K0,True,train,False
5x2n_H0-L0,True,train,False
5x2n_J0-K0,True,train,False
5x8l_G0-L0,True,train,False
5x8l_H0-M0,True,train,False
5x8l_J0-O0,True,train,False
5x8l_F0-K0,True,train,False
5x8l_S0-N0,True,train,False
5xxy_H0-L0,True,train,False
5xbm_E0-D0,True,train,False
5xbm_B0-A0,True,train,False
6o9i_D0-E0,True,train,False
6oan_D0-D1,True,train,False
6oan_B0-B1,True,train,False
6oao_B0-B1,True,train,False
6oao_D0-D1,True,train,False
6oao_F0-F1,True,train,False
6oao_H0-H1,True,train,False
6oao_J0-J1,True,train,False
6oao_L0-L1,True,train,False
6obd_H0-L0,True,train,False
6obd_B0-A0,True,train,False
6obz_A0-B0,True,train,False
6obz_H0-L0,True,train,False
6oc3_A0-B0,True,train,False
6oc3_C0-D0,True,train,False
6ocb_H0-L0,True,train,False
6oe4_E0-F0,True,train,False
6oe4_B0-C0,True,train,False
6oed_H0-L0,True,train,False
6oed_A0-B0,True,train,False
6oed_C0-D0,True,train,False
6oej_B0-C0,True,train,False
6oej_H0-L0,True,train,False
4fz8_H0-L0,True,train,False
6oel_H0-L0,True,train,False
6ohg_C0-B0,True,train,False
6okm_H0-L0,True,train,False
6ogx_H0-L0,True,train,False
6okq_D0-C0,True,train,False
6okq_A0-B0,True,train,False
6okq_F0-E0,True,train,False
6okp_M0-N0,True,train,False
6okp_O0-P0,True,train,False
6okp_Q0-R0,True,train,False
6ol5_A0-B0,True,train,False
6ol6_A0-B0,True,train,False
6ol6_H0-L0,True,train,False
6ol5_H0-L0,True,train,False
6ol7_E0-D0,True,train,False
6ol7_A0-Q0,True,train,False
6ol7_K0-J0,True,train,False
6ol7_P0-O0,True,train,False
6oor_H0-L0,True,train,False
1flr_H0-L0,True,train,False
7pqy_H0-L0,False,unassigned,False
7pqy_B0-C0,False,unassigned,False
7pqz_H0-L0,False,unassigned,False
7q0g_H0-L0,True,test,True
7pqz_A0-B0,False,train,False
7pr0_H0-L0,False,train,False
7pr0_C0-B0,False,train,False
7pr0_G0-F0,False,train,False
7pry_H0-L0,False,train,False
7pry_C0-D0,False,train,False
7prz_H0-L0,False,train,False
7ps0_H0-L0,False,train,False
7ps0_B0-C0,False,train,False
7ps2_A0-B0,False,train,False
3ifn_H0-L0,True,train,False
3ifl_H0-L0,True,train,False
3ifo_A0-B0,True,train,False
3ifo_H0-L0,True,train,False
3ifp_C0-D0,True,train,False
3ifp_H0-L0,True,train,False
3ifp_A0-B0,True,train,False
3ifp_E0-F0,True,train,False
3ijh_B0-A0,True,train,False
3ijh_D0-C0,True,train,False
3ijs_B0-A0,True,train,False
3ijs_D0-C0,True,train,False
3ijy_B0-A0,True,train,False
3ijy_D0-C0,True,train,False
3ikc_B0-A0,True,train,False
3ikc_D0-C0,True,train,False
3inu_H0-L0,True,train,False
3inu_M0-N0,True,train,False
3csy_C0-D0,True,train,False
3csy_G0-H0,True,train,False
3csy_A0-B0,True,train,False
3csy_E0-F0,True,train,False
3iu4_H0-L0,True,train,False
3i50_H0-L0,True,train,False
4gq9_H0-L0,True,train,False
4odv_H0-L0,True,train,False
4odw_H0-L0,True,train,False
4odw_A0-B0,True,train,False
1clz_H0-L0,True,train,False
1cly_H0-L0,True,train,False
32c2_B0-A0,True,train,False
4zs6_C0-D0,True,train,False
4zs6_H0-L0,True,train,False
6k4z_B1-B0,True,train,False
6k4z_A1-A0,True,train,False
6w73_H0-L0,True,train,False
7jwg_A0-B0,False,train,False
7jwg_H0-L0,False,train,False
7kqh_C0-D0,True,train,False
7kqh_H0-L0,True,train,False
7mrz_X0-Y0,False,train,False
7oly_H0-L0,False,train,False
7n3e_H0-L0,True,train,False
7r8m_D0-E0,True,train,False
7r8m_H0-L0,True,train,False
7rah_B0-A0,False,train,False
7rah_D0-C0,False,train,False
7rly_C0-D0,False,train,False
7rly_E0-F0,False,train,False
7rly_A0-B0,False,train,False
7rlv_A0-B0,False,train,False
7rlv_C0-D0,False,train,False
7rlv_E0-F0,False,train,False
7rlw_A0-B0,False,train,False
7rlw_C0-D0,False,train,False
7rlx_A0-B0,False,train,False
7rlz_A0-B0,False,train,False
7rlz_D0-C0,False,train,False
7rp3_H0-I0,False,unassigned,False
7rp2_H0-I0,True,test,True
7mdp_H0-I0,False,unassigned,False
7s5q_B0-C0,False,train,False
7sfx_G0-H0,False,train,False
7sfx_C0-D0,False,train,False
7sfx_A0-B0,False,train,False
7sfx_J0-K0,False,train,False
7t75_H0-L0,False,train,False
6x9v_H0-L0,True,train,False
7mdu_E0-F0,False,train,False
7t74_K0-G0,False,train,False
7t74_M0-N0,False,train,False
7t74_I0-J0,False,train,False
6x9u_H0-L0,True,train,False
6nfc_C0-D0,True,train,False
6nfc_J0-M0,True,train,False
6nfc_K0-N0,True,train,False
7u0c_A0-B0,False,train,False
7u0c_C0-D0,False,train,False
7u0c_H0-L0,False,train,False
4k94_H0-L0,True,train,False
4k9e_H0-L0,True,train,False
4kht_H0-L0,True,train,False
3ma9_H0-L0,True,train,False
4khx_H0-L0,True,train,False
3mac_H0-L0,True,train,False
4ki5_C0-D0,True,train,False
4xzu_A0-B0,True,train,False
4xzu_E0-F0,True,train,False
8bcz_H0-L0,False,train,False
8bcz_A0-B0,False,train,False
8bbo_H0-L0,False,train,False
8fat_C0-D0,False,train,False
8fat_A0-B0,False,train,False
3e8u_H0-L0,True,train,False
3efd_H0-L0,True,train,False
3eot_H0-L0,True,train,False
3esv_G1-G0,True,train,False
3esv_F1-F0,True,train,False
3et9_F1-F0,True,train,False
3esu_F1-F0,False,train,False
3eyf_B0-A0,True,train,False
3eyf_D0-C0,True,train,False
3eyo_B0-A0,True,train,False
3eyo_D0-C0,True,train,False
3f12_D0-C0,True,train,False
3eyq_D0-C0,True,train,False
3f12_B0-A0,True,train,False
3f58_H0-L0,False,train,False
2f58_H0-L0,False,train,False
1f58_H0-L0,False,train,False
3fct_B0-A0,False,train,False
3fct_D0-C0,False,train,False
1ngz_B0-A0,True,train,False
1ngw_H0-L0,False,train,False
1ngw_B0-A0,False,train,False
1ngx_B0-A0,True,train,False
1ngx_H0-L0,True,train,False
1ngy_B0-A0,False,train,False
1n7m_L0-H0,True,train,False
3fku_X0-X1,True,train,False
3fku_Y0-Y1,True,train,False
3fku_Z0-Z1,True,train,False
3fku_S0-S1,True,train,False
3fku_T0-T1,True,train,False
3fku_U0-U1,True,train,False
3fmg_H0-L0,True,train,False
3fn0_H0-L0,True,valid,False
3q1s_H0-L0,True,unassigned,False
3fo0_H0-L0,True,train,False
3fo1_H0-L0,True,train,False
3fo1_B0-A0,True,train,False
3fo2_H0-L0,True,train,False
3fo2_B0-A0,True,train,False
2gjz_H0-L0,True,train,False
2gjz_B0-A0,True,train,False
2gk0_H0-L0,True,train,False
2gk0_B0-A0,True,train,False
3fzu_C0-D0,True,train,False
3fzu_H0-L0,True,train,False
4lu5_H0-L0,True,train,False
4lu5_I0-M0,True,train,False
4m1g_H0-L0,True,train,False
5x08_H0-L0,True,train,False
6x1t_H0-L0,True,train,False
6x1t_A0-B0,True,train,False
6x1t_C0-D0,True,train,False
6x1t_E0-F0,True,train,False
6x1t_G0-I0,True,train,False
6x1t_J0-K0,True,train,False
7n3i_H0-L0,True,unassigned,False
7n3g_H0-L0,True,valid,False
7n4i_H0-L0,False,valid,False
7n4j_H0-L0,False,train,False
7n5h_H0-L0,False,train,False
7n5h_E0-F0,False,train,False
7n5h_J0-K0,False,train,False
8ee1_B0-C0,False,train,False
8ee1_G0-H0,False,train,False
5u3o_H0-L0,True,train,False
5u3p_H0-L0,True,train,False
5u4r_H0-L0,True,train,False
5u4r_A0-B0,True,train,False
5u68_E0-E1,True,train,False
5u68_F0-F1,True,train,False
5u68_G0-G1,True,train,False
5u8r_H0-L0,True,train,False
5u8q_H0-L0,True,train,False
5uby_H0-L0,True,train,False
5ubz_H0-L0,True,train,False
5ucb_H0-L0,True,valid,False
5uek_H0-L0,True,train,False
6ayz_B0-D0,True,unassigned,False
6ayz_R0-C0,True,unassigned,False
5ud9_H0-L0,True,train,False
5udc_H0-L0,True,train,False
5udc_B0-C0,True,train,False
5udc_E0-G0,True,train,False
5uea_H0-L0,True,train,False
5uea_A0-B0,True,train,False
6az2_A0-F0,True,train,False
6az2_C0-E0,True,train,False
4rrp_G0-A0,True,train,False
4rrp_H0-B0,True,train,False
4rrp_I0-C0,True,train,False
4rrp_J0-D0,True,train,False
4rrp_K0-E0,True,train,False
4rrp_L0-F0,True,train,False
5uel_H0-L0,True,train,False
5uem_H0-L0,True,train,False
5ug0_D0-C0,True,train,False
5uix_H0-L0,True,train,False
5ukn_H0-L0,True,train,False
5ukp_H0-L0,True,train,False
5uko_H0-L0,True,train,False
5ukq_H0-L0,True,train,False
5ukr_H0-L0,True,train,False
5umi_A0-B0,True,train,False
5umi_H0-L0,True,train,False
5jrp_H0-L0,True,train,False
5weq_B0-A0,True,train,False
5ush_H0-L0,True,train,False
5ush_D0-E0,True,train,False
5usl_B0-C0,True,train,False
5usl_H0-L0,True,train,False
5utz_H0-L0,True,train,False
